User_ID,Age,Age_Group,Gender,Location,Daily_Screen_Time_Hours,Screen_Time_Band,Total_App_Usage_Hours,Number_of_Apps_Used,Social_Media_Usage_Hours,Productivity_App_Usage_Hours,Gaming_App_Usage_Hours,Category_Total_Hours,Top_Category,Social_Share_Pct,Productivity_Share_Pct,Gaming_Share_Pct,Flag_App_Hours_Exceed_Screen,Flag_Category_Hours_Exceed_App,Data_Quality
747,40,35-44,Male,New York,5.34,Moderate (4-7h),10.7,24,0.6,3.78,2.06,6.44,Productivity,9.3,58.7,32.0,1,0,Check
748,33,25-34,Male,Phoenix,9.81,High (7-10h),5.33,12,1.56,2.91,0.69,5.16,Productivity,30.2,56.4,13.4,0,0,Consistent
749,48,45-54,Female,Houston,1.94,Light (<4h),10.11,11,4.01,0.93,3.33,8.27,Social,48.5,11.2,40.3,1,0,Check
750,28,25-34,Male,Los Angeles,3.67,Light (<4h),9.66,28,4.31,0.94,2.62,7.87,Social,54.8,11.9,33.3,1,0,Check
751,33,25-34,Male,Los Angeles,5.96,Moderate (4-7h),7.87,22,0.69,0.92,3.2,4.81,Gaming,14.3,19.1,66.5,1,0,Check
752,25,25-34,Male,New York,13.77,Very high (10h+),6.44,10,4.76,0.29,1.69,6.74,Social,70.6,4.3,25.1,0,1,Check
753,21,18-24,Male,Phoenix,11.2,Very high (10h+),11.78,12,1.64,2.94,4.53,9.11,Gaming,18.0,32.3,49.7,1,0,Check
754,57,55+,Male,Chicago,10.54,Very high (10h+),2.59,21,3.31,4.2,2.94,10.45,Productivity,31.7,40.2,28.1,0,1,Check
755,21,18-24,Male,Chicago,2.51,Light (<4h),8.98,5,3.76,0.09,0.43,4.28,Social,87.9,2.1,10.0,1,0,Check
756,42,35-44,Female,Los Angeles,11.15,Very high (10h+),3.1,26,4.06,0.25,2.25,6.56,Social,61.9,3.8,34.3,0,1,Check
757,20,18-24,Female,Houston,11.21,Very high (10h+),4.72,7,4.73,2.86,3.78,11.37,Social,41.6,25.2,33.2,0,1,Check
758,49,45-54,Male,Los Angeles,8.81,High (7-10h),4.4,5,1.56,4.1,3.97,9.63,Productivity,16.2,42.6,41.2,0,1,Check
759,20,18-24,Male,New York,13.87,Very high (10h+),11.42,28,4.29,1.63,2.47,8.39,Social,51.1,19.4,29.4,0,0,Consistent
760,44,35-44,Female,Houston,5.23,Moderate (4-7h),11.64,29,0.66,1.75,4.47,6.88,Gaming,9.6,25.4,65.0,1,0,Check
761,46,45-54,Female,Chicago,13.24,Very high (10h+),3.01,18,3.53,2.98,1.34,7.85,Social,45.0,38.0,17.1,0,1,Check
762,49,45-54,Male,Phoenix,12.89,Very high (10h+),1.24,19,3.71,1.37,2.05,7.13,Social,52.0,19.2,28.8,0,1,Check
763,36,35-44,Male,Phoenix,1.15,Light (<4h),8.92,17,3.39,0.13,4.49,8.01,Gaming,42.3,1.6,56.1,1,0,Check
764,38,35-44,Male,New York,6.85,Moderate (4-7h),5.6,5,1.26,3.68,4.48,9.42,Gaming,13.4,39.1,47.6,0,1,Check
765,22,18-24,Male,Los Angeles,13.7,Very high (10h+),1.98,14,4.37,3.13,3.43,10.93,Social,40.0,28.6,31.4,0,1,Check
766,35,35-44,Female,New York,2.34,Light (<4h),8.52,11,0.84,2.9,4.29,8.03,Gaming,10.5,36.1,53.4,1,0,Check
767,45,45-54,Male,Phoenix,8.12,High (7-10h),7.0,23,0.27,3.71,0.44,4.42,Productivity,6.1,83.9,10.0,0,0,Consistent
768,59,55+,Male,Chicago,13.73,Very high (10h+),11.79,14,3.59,3.38,4.32,11.29,Gaming,31.8,29.9,38.3,0,0,Consistent
769,39,35-44,Male,Phoenix,8.22,High (7-10h),3.5,28,2.38,1.03,1.6,5.01,Social,47.5,20.6,31.9,0,1,Check
770,38,35-44,Male,Houston,3.47,Light (<4h),5.44,17,4.25,1.76,0.89,6.9,Social,61.6,25.5,12.9,1,1,Check
771,23,18-24,Female,Phoenix,8.57,High (7-10h),6.97,4,1.92,0.63,1.2,3.75,Social,51.2,16.8,32.0,0,0,Consistent
772,18,18-24,Female,Phoenix,3.66,Light (<4h),9.71,25,0.84,0.65,2.09,3.58,Gaming,23.5,18.2,58.4,1,0,Check
773,22,18-24,Female,Houston,7.76,High (7-10h),7.04,20,4.18,3.38,1.26,8.82,Social,47.4,38.3,14.3,0,1,Check
774,58,55+,Male,Los Angeles,1.96,Light (<4h),7.74,22,2.74,4.29,1.6,8.63,Productivity,31.7,49.7,18.5,1,1,Check
775,29,25-34,Male,Phoenix,8.87,High (7-10h),3.49,14,0.95,4.81,0.67,6.43,Productivity,14.8,74.8,10.4,0,1,Check
776,43,35-44,Female,New York,7.72,High (7-10h),10.32,25,3.6,3.14,1.48,8.22,Social,43.8,38.2,18.0,1,0,Check
777,51,45-54,Male,Phoenix,10.62,Very high (10h+),5.71,6,2.56,0.92,2.86,6.34,Gaming,40.4,14.5,45.1,0,1,Check
778,31,25-34,Male,New York,9.2,High (7-10h),2.55,25,3.02,0.53,2.21,5.76,Social,52.4,9.2,38.4,0,1,Check
779,43,35-44,Female,Houston,8.14,High (7-10h),8.31,18,2.3,4.06,1.73,8.09,Productivity,28.4,50.2,21.4,1,0,Check
780,44,35-44,Female,Phoenix,9.97,High (7-10h),3.38,25,4.14,2.89,3.73,10.76,Social,38.5,26.9,34.7,0,1,Check
781,26,25-34,Female,Houston,2.87,Light (<4h),2.07,18,4.15,3.09,4.47,11.71,Gaming,35.4,26.4,38.2,0,1,Check
782,43,35-44,Female,Houston,8.74,High (7-10h),10.48,3,3.55,3.91,3.78,11.24,Productivity,31.6,34.8,33.6,1,1,Check
783,39,35-44,Male,Los Angeles,3.24,Light (<4h),6.06,24,0.53,3.52,1.66,5.71,Productivity,9.3,61.6,29.1,1,0,Check
784,47,45-54,Male,Phoenix,13.03,Very high (10h+),9.24,27,4.19,4.17,3.72,12.08,Social,34.7,34.5,30.8,0,1,Check
785,34,25-34,Female,New York,1.89,Light (<4h),4.2,4,3.36,0.28,0.76,4.4,Social,76.4,6.4,17.3,1,1,Check
786,43,35-44,Male,New York,6.59,Moderate (4-7h),9.66,5,3.49,3.74,0.65,7.88,Productivity,44.3,47.5,8.2,1,0,Check
787,53,45-54,Female,Phoenix,10.05,Very high (10h+),2.23,28,1.81,4.25,1.73,7.79,Productivity,23.2,54.6,22.2,0,1,Check
788,18,18-24,Female,Los Angeles,6.95,Moderate (4-7h),4.92,23,4.4,1.43,4.04,9.87,Social,44.6,14.5,40.9,0,1,Check
789,25,25-34,Male,Los Angeles,2.2,Light (<4h),11.76,27,3.63,3.2,1.23,8.06,Social,45.0,39.7,15.3,1,0,Check
790,52,45-54,Female,Los Angeles,8.19,High (7-10h),9.73,22,0.56,1.57,0.32,2.45,Productivity,22.9,64.1,13.1,1,0,Check
791,32,25-34,Male,New York,9.34,High (7-10h),6.47,19,2.04,4.79,0.66,7.49,Productivity,27.2,64.0,8.8,0,1,Check
792,39,35-44,Male,Houston,10.15,Very high (10h+),4.74,22,4.43,0.17,4.29,8.89,Social,49.8,1.9,48.3,0,1,Check
793,31,25-34,Male,Los Angeles,5.85,Moderate (4-7h),10.59,24,0.24,2.9,3.17,6.31,Gaming,3.8,46.0,50.2,1,0,Check
794,43,35-44,Male,New York,8.33,High (7-10h),6.99,23,4.81,0.83,1.27,6.91,Social,69.6,12.0,18.4,0,0,Consistent
795,45,45-54,Female,New York,6.86,Moderate (4-7h),9.34,3,3.4,3.56,2.78,9.74,Productivity,34.9,36.6,28.5,1,1,Check
796,40,35-44,Male,Houston,9.74,High (7-10h),9.3,22,3.16,0.88,2.64,6.68,Social,47.3,13.2,39.5,0,0,Consistent
797,31,25-34,Female,Phoenix,8.59,High (7-10h),1.2,8,1.35,1.18,3.28,5.81,Gaming,23.2,20.3,56.5,0,1,Check
798,41,35-44,Female,Phoenix,7.83,High (7-10h),2.39,17,1.24,2.47,1.17,4.88,Productivity,25.4,50.6,24.0,0,1,Check
799,19,18-24,Female,Los Angeles,4.24,Moderate (4-7h),8.26,28,4.71,4.57,4.32,13.6,Social,34.6,33.6,31.8,1,1,Check
800,43,35-44,Female,Los Angeles,1.03,Light (<4h),2.78,28,1.49,1.06,1.55,4.1,Gaming,36.3,25.9,37.8,1,1,Check
801,31,25-34,Male,Houston,3.26,Light (<4h),3.81,16,3.88,0.72,3.47,8.07,Social,48.1,8.9,43.0,1,1,Check
802,24,18-24,Male,Los Angeles,2.52,Light (<4h),11.41,22,1.97,3.79,0.08,5.84,Productivity,33.7,64.9,1.4,1,0,Check
803,20,18-24,Female,Houston,6.84,Moderate (4-7h),7.16,17,0.7,2.5,1.86,5.06,Productivity,13.8,49.4,36.8,1,0,Check
804,40,35-44,Female,New York,8.96,High (7-10h),9.26,16,0.05,4.56,1.76,6.37,Productivity,0.8,71.6,27.6,1,0,Check
805,35,35-44,Male,Los Angeles,3.77,Light (<4h),7.14,27,2.72,0.73,2.72,6.17,Social,44.1,11.8,44.1,1,0,Check
806,55,55+,Female,New York,13.21,Very high (10h+),7.08,23,4.88,3.23,0.36,8.47,Social,57.6,38.1,4.3,0,1,Check
807,52,45-54,Male,Chicago,1.09,Light (<4h),2.04,26,1.85,1.16,3.95,6.96,Gaming,26.6,16.7,56.8,1,1,Check
808,32,25-34,Female,Houston,11.04,Very high (10h+),4.78,27,1.79,0.78,1.09,3.66,Social,48.9,21.3,29.8,0,0,Consistent
809,42,35-44,Male,Chicago,9.13,High (7-10h),4.11,28,1.72,3.42,3.39,8.53,Productivity,20.2,40.1,39.7,0,1,Check
810,54,45-54,Female,Los Angeles,5.86,Moderate (4-7h),5.3,7,2.6,2.97,4.02,9.59,Gaming,27.1,31.0,41.9,0,1,Check
811,45,45-54,Female,New York,1.66,Light (<4h),9.78,8,2.2,3.77,2.81,8.78,Productivity,25.1,42.9,32.0,1,0,Check
812,27,25-34,Male,Los Angeles,9.16,High (7-10h),5.09,19,4.4,1.55,3.7,9.65,Social,45.6,16.1,38.3,0,1,Check
813,56,55+,Female,Chicago,6.01,Moderate (4-7h),5.97,13,2.53,2.24,3.31,8.08,Gaming,31.3,27.7,41.0,0,1,Check
814,34,25-34,Female,Los Angeles,13.17,Very high (10h+),5.37,18,2.54,2.03,1.78,6.35,Social,40.0,32.0,28.0,0,1,Check
815,56,55+,Male,Phoenix,8.05,High (7-10h),2.03,14,0.69,4.92,4.04,9.65,Productivity,7.2,51.0,41.9,0,1,Check
816,39,35-44,Female,Chicago,13.22,Very high (10h+),5.85,17,4.91,1.46,1.47,7.84,Social,62.6,18.6,18.8,0,1,Check
817,43,35-44,Male,Los Angeles,3.87,Light (<4h),3.15,25,1.25,1.47,2.86,5.58,Gaming,22.4,26.3,51.3,0,1,Check
818,42,35-44,Male,New York,10.43,Very high (10h+),3.05,6,0.37,1.77,3.73,5.87,Gaming,6.3,30.2,63.5,0,1,Check
819,34,25-34,Female,Los Angeles,9.02,High (7-10h),2.03,29,3.32,2.82,1.89,8.03,Social,41.3,35.1,23.5,0,1,Check
820,30,25-34,Female,New York,10.61,Very high (10h+),4.92,20,2.98,1.26,1.51,5.75,Social,51.8,21.9,26.3,0,1,Check
821,37,35-44,Female,Phoenix,3.79,Light (<4h),9.33,23,2.08,4.58,2.3,8.96,Productivity,23.2,51.1,25.7,1,0,Check
822,42,35-44,Female,Los Angeles,9.64,High (7-10h),4.04,5,2.11,1.33,4.09,7.53,Gaming,28.0,17.7,54.3,0,1,Check
823,21,18-24,Female,Phoenix,7.47,High (7-10h),4.44,24,3.93,4.48,4.65,13.06,Gaming,30.1,34.3,35.6,0,1,Check
824,27,25-34,Female,Chicago,10.66,Very high (10h+),8.07,10,0.98,0.52,2.73,4.23,Gaming,23.2,12.3,64.5,0,0,Consistent
825,20,18-24,Female,New York,5.25,Moderate (4-7h),3.15,25,4.1,3.28,3.31,10.69,Social,38.4,30.7,31.0,0,1,Check
826,58,55+,Male,Chicago,12.57,Very high (10h+),10.87,5,3.24,4.53,4.52,12.29,Productivity,26.4,36.9,36.8,0,1,Check
827,35,35-44,Female,New York,2.1,Light (<4h),6.72,10,2.09,0.84,0.49,3.42,Social,61.1,24.6,14.3,1,0,Check
828,53,45-54,Male,Phoenix,11.49,Very high (10h+),5.92,20,2.29,4.84,1.16,8.29,Productivity,27.6,58.4,14.0,0,1,Check
829,39,35-44,Female,Houston,12.2,Very high (10h+),7.14,12,1.28,2.26,3.54,7.08,Gaming,18.1,31.9,50.0,0,0,Consistent
830,51,45-54,Female,Los Angeles,11.62,Very high (10h+),2.83,27,3.76,4.73,4.12,12.61,Productivity,29.8,37.5,32.7,0,1,Check
831,25,25-34,Male,Phoenix,7.67,High (7-10h),7.75,22,2.56,3.38,4.29,10.23,Gaming,25.0,33.0,41.9,1,1,Check
832,57,55+,Female,New York,6.7,Moderate (4-7h),4.99,19,1.6,1.51,2.08,5.19,Gaming,30.8,29.1,40.1,0,1,Check
833,36,35-44,Female,New York,13.95,Very high (10h+),10.87,10,2.98,0.94,0.45,4.37,Social,68.2,21.5,10.3,0,0,Consistent
834,59,55+,Male,New York,3.98,Light (<4h),2.86,25,4.98,1.52,2.19,8.69,Social,57.3,17.5,25.2,0,1,Check
835,58,55+,Female,New York,8.11,High (7-10h),6.58,13,2.18,0.47,1.15,3.8,Social,57.4,12.4,30.3,0,0,Consistent
836,54,45-54,Female,Los Angeles,9.72,High (7-10h),7.58,7,4.6,0.72,1.46,6.78,Social,67.8,10.6,21.5,0,0,Consistent
837,23,18-24,Female,Chicago,10.11,Very high (10h+),1.37,28,1.73,0.52,3.86,6.11,Gaming,28.3,8.5,63.2,0,1,Check
838,43,35-44,Male,Houston,3.65,Light (<4h),5.0,15,0.27,2.11,0.38,2.76,Productivity,9.8,76.4,13.8,1,0,Check
839,51,45-54,Female,Los Angeles,9.5,High (7-10h),9.06,23,1.02,3.98,4.14,9.14,Gaming,11.2,43.5,45.3,0,1,Check
840,23,18-24,Female,New York,11.64,Very high (10h+),10.02,25,2.09,0.71,2.14,4.94,Gaming,42.3,14.4,43.3,0,0,Consistent
841,54,45-54,Female,Los Angeles,1.65,Light (<4h),4.44,7,1.1,0.65,2.98,4.73,Gaming,23.3,13.7,63.0,1,1,Check
842,50,45-54,Female,Phoenix,12.85,Very high (10h+),9.78,26,0.0,3.22,0.45,3.67,Productivity,0.0,87.7,12.3,0,0,Consistent
843,39,35-44,Male,New York,1.38,Light (<4h),11.65,29,4.58,0.99,1.69,7.26,Social,63.1,13.6,23.3,1,0,Check
844,38,35-44,Male,Houston,5.63,Moderate (4-7h),10.43,15,4.22,0.49,0.45,5.16,Social,81.8,9.5,8.7,1,0,Check
845,23,18-24,Female,New York,1.21,Light (<4h),2.29,8,3.71,0.83,4.81,9.35,Gaming,39.7,8.9,51.4,1,1,Check
846,23,18-24,Female,Houston,2.0,Light (<4h),9.14,7,0.84,4.62,4.04,9.5,Productivity,8.8,48.6,42.5,1,1,Check
847,21,18-24,Male,Houston,12.85,Very high (10h+),4.52,11,0.6,4.11,2.3,7.01,Productivity,8.6,58.6,32.8,0,1,Check
848,47,45-54,Male,Chicago,5.61,Moderate (4-7h),11.87,29,0.34,1.77,1.12,3.23,Productivity,10.5,54.8,34.7,1,0,Check
849,28,25-34,Female,Chicago,6.52,Moderate (4-7h),6.34,18,3.62,3.28,4.67,11.57,Gaming,31.3,28.3,40.4,0,1,Check
850,47,45-54,Male,Los Angeles,3.8,Light (<4h),2.35,4,4.64,2.69,1.72,9.05,Social,51.3,29.7,19.0,0,1,Check
851,48,45-54,Female,Los Angeles,8.76,High (7-10h),8.98,3,2.15,3.39,0.8,6.34,Productivity,33.9,53.5,12.6,1,0,Check
852,41,35-44,Male,Houston,8.73,High (7-10h),4.55,10,0.6,3.41,2.82,6.83,Productivity,8.8,49.9,41.3,0,1,Check
853,26,25-34,Male,New York,5.84,Moderate (4-7h),11.97,21,2.56,3.14,4.72,10.42,Gaming,24.6,30.1,45.3,1,0,Check
854,20,18-24,Male,Phoenix,5.33,Moderate (4-7h),11.78,13,1.74,1.33,0.02,3.09,Social,56.3,43.0,0.6,1,0,Check
855,48,45-54,Male,Phoenix,12.5,Very high (10h+),8.22,14,1.87,0.2,1.19,3.26,Social,57.4,6.1,36.5,0,0,Consistent
856,57,55+,Female,New York,5.98,Moderate (4-7h),2.43,14,3.11,2.28,4.69,10.08,Gaming,30.9,22.6,46.5,0,1,Check
857,54,45-54,Male,New York,7.42,High (7-10h),8.56,9,3.59,4.45,0.86,8.9,Productivity,40.3,50.0,9.7,1,1,Check
858,53,45-54,Male,Chicago,4.68,Moderate (4-7h),2.02,28,0.55,2.85,0.57,3.97,Productivity,13.9,71.8,14.4,0,1,Check
859,41,35-44,Female,Phoenix,11.23,Very high (10h+),1.32,15,0.18,4.16,2.85,7.19,Productivity,2.5,57.9,39.6,0,1,Check
860,48,45-54,Male,Houston,6.17,Moderate (4-7h),10.05,29,4.97,4.96,4.31,14.24,Social,34.9,34.8,30.3,1,1,Check
861,23,18-24,Male,Los Angeles,7.68,High (7-10h),3.31,10,1.16,0.82,2.39,4.37,Gaming,26.5,18.8,54.7,0,1,Check
862,19,18-24,Female,Chicago,4.29,Moderate (4-7h),5.17,24,0.27,3.46,4.97,8.7,Gaming,3.1,39.8,57.1,1,1,Check
863,37,35-44,Male,Phoenix,13.84,Very high (10h+),11.71,28,0.95,3.37,3.4,7.72,Gaming,12.3,43.7,44.0,0,0,Consistent
864,45,45-54,Female,New York,4.79,Moderate (4-7h),4.71,11,0.19,4.9,0.37,5.46,Productivity,3.5,89.7,6.8,0,1,Check
865,28,25-34,Female,Phoenix,11.02,Very high (10h+),4.26,9,1.96,4.93,4.96,11.85,Gaming,16.5,41.6,41.9,0,1,Check
866,21,18-24,Female,Houston,6.56,Moderate (4-7h),11.1,28,4.01,3.43,2.04,9.48,Social,42.3,36.2,21.5,1,0,Check
867,32,25-34,Female,Chicago,3.68,Light (<4h),2.22,23,1.71,1.22,1.44,4.37,Social,39.1,27.9,33.0,0,1,Check
868,23,18-24,Male,New York,11.4,Very high (10h+),9.36,26,2.22,3.99,2.79,9.0,Productivity,24.7,44.3,31.0,0,0,Consistent
869,47,45-54,Female,Houston,5.34,Moderate (4-7h),11.87,17,3.38,0.54,1.52,5.44,Social,62.1,9.9,27.9,1,0,Check
870,55,55+,Male,Los Angeles,12.25,Very high (10h+),10.91,4,2.54,3.9,0.43,6.87,Productivity,37.0,56.8,6.3,0,0,Consistent
871,19,18-24,Male,Chicago,12.9,Very high (10h+),8.17,25,4.31,4.55,0.01,8.87,Productivity,48.6,51.3,0.1,0,1,Check
872,32,25-34,Male,Houston,12.18,Very high (10h+),4.45,22,4.33,1.91,2.25,8.49,Social,51.0,22.5,26.5,0,1,Check
873,28,25-34,Male,Houston,1.46,Light (<4h),3.8,27,0.05,3.15,4.18,7.38,Gaming,0.7,42.7,56.6,1,1,Check
874,25,25-34,Male,New York,11.24,Very high (10h+),10.01,14,3.89,2.15,2.86,8.9,Social,43.7,24.2,32.1,0,0,Consistent
875,43,35-44,Male,Los Angeles,6.35,Moderate (4-7h),10.68,3,2.3,2.19,5.0,9.49,Gaming,24.2,23.1,52.7,1,0,Check
876,22,18-24,Male,Houston,12.36,Very high (10h+),6.78,25,4.94,1.55,1.43,7.92,Social,62.4,19.6,18.1,0,1,Check
877,23,18-24,Male,Chicago,9.29,High (7-10h),3.69,24,2.42,3.81,1.4,7.63,Productivity,31.7,49.9,18.3,0,1,Check
878,43,35-44,Male,Houston,11.84,Very high (10h+),2.24,10,4.93,4.68,0.8,10.41,Social,47.4,45.0,7.7,0,1,Check
879,21,18-24,Male,Phoenix,7.49,High (7-10h),1.96,7,3.77,4.7,0.82,9.29,Productivity,40.6,50.6,8.8,0,1,Check
880,36,35-44,Female,Chicago,7.96,High (7-10h),8.91,17,1.24,0.87,1.43,3.54,Gaming,35.0,24.6,40.4,1,0,Check
881,37,35-44,Female,Chicago,2.88,Light (<4h),5.62,3,2.69,4.37,3.96,11.02,Productivity,24.4,39.7,35.9,1,1,Check
882,50,45-54,Female,Houston,11.19,Very high (10h+),10.96,3,4.96,3.69,4.53,13.18,Social,37.6,28.0,34.4,0,1,Check
883,37,35-44,Male,New York,6.45,Moderate (4-7h),9.14,27,4.29,1.26,4.88,10.43,Gaming,41.1,12.1,46.8,1,1,Check
884,29,25-34,Female,Chicago,7.5,High (7-10h),3.1,12,0.49,0.34,1.16,1.99,Gaming,24.6,17.1,58.3,0,0,Consistent
885,18,18-24,Female,Phoenix,11.21,Very high (10h+),7.75,24,3.53,1.34,4.41,9.28,Gaming,38.0,14.4,47.5,0,1,Check
886,43,35-44,Female,New York,8.78,High (7-10h),5.79,12,1.73,4.56,1.64,7.93,Productivity,21.8,57.5,20.7,0,1,Check
887,31,25-34,Male,New York,3.61,Light (<4h),7.35,23,0.03,3.17,0.56,3.76,Productivity,0.8,84.3,14.9,1,0,Check
888,55,55+,Male,New York,8.67,High (7-10h),9.12,17,2.02,3.61,4.35,9.98,Gaming,20.2,36.2,43.6,1,1,Check
889,54,45-54,Male,Chicago,6.3,Moderate (4-7h),9.87,19,1.17,1.29,3.18,5.64,Gaming,20.7,22.9,56.4,1,0,Check
890,28,25-34,Male,New York,7.1,High (7-10h),10.28,24,4.09,3.6,0.82,8.51,Social,48.1,42.3,9.6,1,0,Check
891,53,45-54,Female,Houston,1.37,Light (<4h),3.79,8,1.69,0.14,2.15,3.98,Gaming,42.5,3.5,54.0,1,1,Check
892,30,25-34,Female,New York,3.73,Light (<4h),1.34,5,4.14,1.88,1.44,7.46,Social,55.5,25.2,19.3,0,1,Check
893,20,18-24,Female,Phoenix,4.65,Moderate (4-7h),9.13,15,0.0,3.13,3.68,6.81,Gaming,0.0,46.0,54.0,1,0,Check
894,50,45-54,Female,Los Angeles,10.27,Very high (10h+),2.17,18,1.54,0.73,2.27,4.54,Gaming,33.9,16.1,50.0,0,1,Check
895,23,18-24,Male,Phoenix,1.15,Light (<4h),4.46,10,1.21,4.12,4.95,10.28,Gaming,11.8,40.1,48.2,1,1,Check
896,27,25-34,Male,Chicago,6.31,Moderate (4-7h),1.04,17,1.17,1.18,0.27,2.62,Productivity,44.7,45.0,10.3,0,1,Check
897,22,18-24,Male,New York,13.01,Very high (10h+),8.5,19,0.34,3.26,1.78,5.38,Productivity,6.3,60.6,33.1,0,0,Consistent
898,40,35-44,Female,New York,2.45,Light (<4h),2.84,19,0.94,2.03,2.41,5.38,Gaming,17.5,37.7,44.8,1,1,Check
899,27,25-34,Male,Houston,7.71,High (7-10h),8.21,24,2.78,2.98,2.52,8.28,Productivity,33.6,36.0,30.4,1,1,Check
900,19,18-24,Male,New York,11.22,Very high (10h+),11.91,28,1.46,0.54,1.58,3.58,Gaming,40.8,15.1,44.1,1,0,Check
901,30,25-34,Female,Phoenix,13.25,Very high (10h+),1.8,15,2.09,0.08,3.65,5.82,Gaming,35.9,1.4,62.7,0,1,Check
902,57,55+,Female,Chicago,10.71,Very high (10h+),1.85,19,1.88,4.55,4.37,10.8,Productivity,17.4,42.1,40.5,0,1,Check
903,19,18-24,Male,Los Angeles,10.37,Very high (10h+),4.74,8,4.38,1.35,4.69,10.42,Gaming,42.0,13.0,45.0,0,1,Check
904,37,35-44,Male,New York,11.74,Very high (10h+),10.53,19,4.53,4.1,4.03,12.66,Social,35.8,32.4,31.8,0,1,Check
905,18,18-24,Male,Los Angeles,6.8,Moderate (4-7h),3.37,18,2.46,5.0,4.25,11.71,Productivity,21.0,42.7,36.3,0,1,Check
906,54,45-54,Male,New York,11.48,Very high (10h+),4.96,16,1.65,1.06,2.75,5.46,Gaming,30.2,19.4,50.4,0,1,Check
907,26,25-34,Male,Chicago,1.1,Light (<4h),1.75,15,0.53,1.33,4.13,5.99,Gaming,8.8,22.2,68.9,1,1,Check
908,34,25-34,Male,Phoenix,13.02,Very high (10h+),9.39,8,4.77,3.31,1.52,9.6,Social,49.7,34.5,15.8,0,1,Check
909,26,25-34,Female,Chicago,6.76,Moderate (4-7h),5.49,5,0.3,4.83,1.99,7.12,Productivity,4.2,67.8,27.9,0,1,Check
910,28,25-34,Female,Los Angeles,8.19,High (7-10h),9.35,16,1.49,4.58,1.58,7.65,Productivity,19.5,59.9,20.7,1,0,Check
911,32,25-34,Female,New York,4.31,Moderate (4-7h),10.94,16,1.49,2.51,2.34,6.34,Productivity,23.5,39.6,36.9,1,0,Check
912,41,35-44,Male,Los Angeles,10.65,Very high (10h+),3.56,17,1.6,3.98,1.43,7.01,Productivity,22.8,56.8,20.4,0,1,Check
913,55,55+,Female,Phoenix,2.0,Light (<4h),9.88,10,0.82,0.68,4.81,6.31,Gaming,13.0,10.8,76.2,1,0,Check
914,52,45-54,Male,Chicago,12.34,Very high (10h+),1.65,17,3.92,4.89,1.56,10.37,Productivity,37.8,47.2,15.0,0,1,Check
915,47,45-54,Male,Los Angeles,11.77,Very high (10h+),10.89,24,0.61,4.82,0.49,5.92,Productivity,10.3,81.4,8.3,0,0,Consistent
916,48,45-54,Female,Los Angeles,3.81,Light (<4h),8.16,29,3.17,0.82,2.63,6.62,Social,47.9,12.4,39.7,1,0,Check
917,22,18-24,Male,Phoenix,11.52,Very high (10h+),10.62,15,0.62,1.5,0.29,2.41,Productivity,25.7,62.2,12.0,0,0,Consistent
918,31,25-34,Male,New York,11.22,Very high (10h+),1.0,19,0.35,0.5,0.55,1.4,Gaming,25.0,35.7,39.3,0,1,Check
919,28,25-34,Female,Los Angeles,9.22,High (7-10h),2.86,23,4.55,1.36,1.1,7.01,Social,64.9,19.4,15.7,0,1,Check
920,26,25-34,Female,Phoenix,5.86,Moderate (4-7h),5.29,26,0.95,4.08,2.32,7.35,Productivity,12.9,55.5,31.6,0,1,Check
921,51,45-54,Female,New York,4.53,Moderate (4-7h),5.17,5,4.11,1.89,2.17,8.17,Social,50.3,23.1,26.6,1,1,Check
922,29,25-34,Male,New York,4.01,Moderate (4-7h),3.49,8,2.72,0.44,4.0,7.16,Gaming,38.0,6.1,55.9,0,1,Check
923,52,45-54,Female,Chicago,5.14,Moderate (4-7h),5.2,7,0.39,1.71,3.7,5.8,Gaming,6.7,29.5,63.8,1,1,Check
924,52,45-54,Female,Phoenix,12.75,Very high (10h+),2.42,24,4.78,4.91,2.13,11.82,Productivity,40.4,41.5,18.0,0,1,Check
925,18,18-24,Male,New York,2.01,Light (<4h),5.54,28,1.23,3.15,1.67,6.05,Productivity,20.3,52.1,27.6,1,1,Check
926,57,55+,Female,Chicago,11.78,Very high (10h+),9.83,19,4.3,2.08,1.58,7.96,Social,54.0,26.1,19.8,0,0,Consistent
927,39,35-44,Female,Houston,5.54,Moderate (4-7h),6.27,25,0.84,0.83,3.87,5.54,Gaming,15.2,15.0,69.9,1,0,Check
928,46,45-54,Female,Phoenix,7.78,High (7-10h),1.2,27,4.27,4.93,0.26,9.46,Productivity,45.1,52.1,2.7,0,1,Check
929,25,25-34,Male,Houston,11.33,Very high (10h+),5.64,4,0.07,4.1,0.06,4.23,Productivity,1.7,96.9,1.4,0,0,Consistent
930,28,25-34,Male,New York,12.5,Very high (10h+),1.3,28,2.56,1.41,3.98,7.95,Gaming,32.2,17.7,50.1,0,1,Check
931,58,55+,Male,Phoenix,5.48,Moderate (4-7h),11.63,17,3.85,0.35,2.39,6.59,Social,58.4,5.3,36.3,1,0,Check
932,54,45-54,Male,Chicago,7.0,High (7-10h),2.4,7,4.67,0.28,0.65,5.6,Social,83.4,5.0,11.6,0,1,Check
933,31,25-34,Female,New York,6.39,Moderate (4-7h),8.78,28,4.55,0.6,1.18,6.33,Social,71.9,9.5,18.6,1,0,Check
